data;Índ. Dólar;dólar EUA spot;dólar-ouro;dólar-prata;méx.;euro-dólar EUA;libra-dól;Japão;reais BR;CRB Tot;CRB Ali;CRB Ind;CRB Met;CRB Ól.;CRB Text;CRB Gado;Soja Spot;Milho Spot;Açúcar Spot;Café A Spot;Café A Indx;Petróleo B;Petróleo W;Ouro;Prata
02/11/1998;93,56;1;290;5,045;9,985;1,185;1,6635;114,76;1,1929;;;;;;;;;;;;;;;;
03/11/1998;93,91;1;289,45;4,93;10,005;1,1794;1,6592;115,16;1,1916;;;;;;;;;;;;;;;;
04/11/1998;94,13;1;290,75;4,95;9,955;1,1718;1,6578;116,96;1,1912;;;;;;;;;;;;;;;;
05/11/1998;94,02;1;293,65;5,055;9,995;1,1797;1,6593;118,13;1,1907;;;;;;;;;;;;;;;;
06/11/1998;94,75;1;293,2;5,025;9,9575;1,1769;1,6603;119;1,1882;;;;;;;;;;;;;;;;
09/11/1998;95,61;1;292,75;5,04;9,96;1,1593;1,6615;121,88;1,1894;;;;;;;;;;;;;;;;
10/11/1998;95,7;1;293,25;5,005;10,0425;1,1616;1,6584;122,07;1,1907;;;;;;;;;;;;;;;;
11/11/1998;95,35;1;293,35;5,015;10,02;1,1656;1,6607;121,67;1,1904;;;;;;;;;;;;;;;;
12/11/1998;95,68;1;296,95;5,145;10,045;1,1555;1,66;121,99;1,1909;;;;;;;;;;;;;;;;
13/11/1998;95,74;1;295,85;5,045;10,015;1,1578;1,6638;122,77;1,1911;;;;;;;;;;;;;;;;
16/11/1998;94,81;1;294,65;4,955;9,965;1,1736;1,6765;120,41;1,1905;;;;;;;;;;;;;;;;
17/11/1998;94,97;1;294,1;4,945;9,935;1,1718;1,6742;120,95;1,1905;;;;;;;;;;;;;;;;
18/11/1998;95,28;1;297,13;4,995;9,9325;1,1727;1,6685;121,98;1,1908;;;;;;;;;;;;;;;;
19/11/1998;95,54;1;295,75;4,965;9,925;1,1644;1,6632;119,93;1,1928;;;;;;;;;;;;;;;;
20/11/1998;95,81;1;296,05;4,915;9,8955;1,1581;1,6563;120,4;1,1946;;;;;;;;;;;;;;;;
23/11/1998;96,32;1;296,5;4,925;9,875;1,1477;1,656;121,14;1,197;;;;;;;;;;;;;;;;
24/11/1998;96,4;1;296,2;4,91;9,94;1,1476;1,6592;121,16;1,1974;;;;;;;;;;;;;;;;
25/11/1998;96,36;1;296,6;4,945;9,9325;1,1475;1,6601;121,75;1,1977;;;;;;;;;;;;;;;;
26/11/1998;96,35;1;296,55;4,935;9,9325;1,1481;1,6598;122,23;1,1986;;;;;;;;;;;;;;;;
27/11/1998;96,83;1;296,2;4,94;9,985;1,145;1,6511;123,05;1,1999;;;;;;;;;;;;;;;;
30/11/1998;96,2;1;293,2;4,87;9,985;1,1565;1,6477;122,94;1,2008;;;;;;;;;;;;;;;;
01/12/1998;95,59;1;293,75;4,88;10,015;1,1655;1,6542;121,88;1,2012;;;;;;;;;;;;;;;;
02/12/1998;94,82;1;293,2;4,71;9,9638;1,1693;1,6671;119,97;1,2008;;;;;;;;;;;;;;;;
03/12/1998;94,71;1;292,2;4,79;9,9825;1,1682;1,6681;117,95;1,2018;;;;;;;;;;;;;;;;
04/12/1998;94,91;1;292,45;4,785;9,99;1,1677;1,6662;118,72;1,2022;;;;;;;;;;;;;;;;
07/12/1998;95,31;1;294,89;4,805;9,995;1,1666;1,6519;120,05;1,2025;;;;;;;;;;;;;;;;
08/12/1998;94,8;1;293,7;4,79;9,9275;1,1704;1,6595;119,03;1,203;;;;;;;;;;;;;;;;
09/12/1998;94,65;1;293,65;4,825;9,955;1,1726;1,6552;117,93;1,2033;;;;;;;;;;;;;;;;
10/12/1998;93,86;1;294,35;4,835;9,9525;1,1787;1,6734;117,11;1,2024;;;;;;;;;;;;;;;;
11/12/1998;93,48;1;290,85;4,805;9,9275;1,1826;1,6918;116,35;1,2036;;;;;;;;;;;;;;;;
14/12/1998;93,39;1;291,35;4,895;9,955;1,1839;1,6914;115,66;1,2021;;;;;;;;;;;;;;;;
15/12/1998;93,81;1;292,85;4,905;9,9456;1,1788;1,6838;116,73;1,2047;;;;;;;;;;;;;;;;
16/12/1998;94,46;1;295,75;5,075;9,815;1,1733;1,6679;116,75;1,2049;;;;;;;;;;;;;;;;
17/12/1998;94,31;1;291,75;4,975;9,83;1,1748;1,6735;116,36;1,206;;;;;;;;;;;;;;;;
18/12/1998;94,04;1;289,05;4,955;9,796;1,1752;1,681;115,65;1,2064;;;;;;;;;;;;;;;;
21/12/1998;94,37;1;288,95;4,915;9,785;1,1688;1,6839;115,82;1,2065;;;;;;;;;;;;;;;;
22/12/1998;94,5;1;288,25;4,925;9,78;1,1677;1,68;116,6;1,207;;;;;;;;;;;;;;;;
23/12/1998;94,52;1;286,95;4,915;9,815;1,1684;1,6781;115,83;1,2074;;;;;;;;;;;;;;;;
24/12/1998;94,89;1;286,25;4,935;9,855;1,1666;1,6741;116;1,2075;;;;;;;;;;;;;;;;
25/12/1998;94,89;1;286,25;4,935;9,855;1,1666;1,673;116,23;1,2075;;;;;;;;;;;;;;;;
28/12/1998;94,66;1;286,65;4,935;9,8275;1,1666;1,6772;116,03;1,208;;;;;;;;;;;;;;;;
29/12/1998;94,46;1;286,2;5,04;9,87;1,1696;1,6775;115,58;1,208;;;;;;;;;;;;;;;;
30/12/1998;94,69;1;287,05;5,055;9,946;1,17;1,6605;114,96;1,2079;;;;;;;;;;;;;;;;
31/12/1998;94,17;1;288,25;5,035;9,897;1,1736;1,66;113,6;1,2083;;;;;;;;;;;;;;;;
01/01/1999;94,17;1;287,75;5,045;9,905;1,18;1,6604;113,6;1,2083;235,22;197,52;265,32;218,51;236,01;237,47;232,28;537,75;213,5;7,86;117,75;147;10,53;12,05;287,8;5,02
04/01/1999;93,44;1;287,7;4,94;9,8825;1,1837;1,6603;112,02;1,2074;235,52;200,32;263,32;215,67;239,38;236,1;236,3;543,75;214,75;8,18;122,6;151,98;10,96;12,34;287,15;4,94
05/01/1999;93,47;1;286,95;5,065;9,795;1,1762;1,6546;111,58;1,208;236,24;201,63;263,47;214,72;240,12;237,44;238,21;549,25;217,25;8,74;119;148,43;10,53;11,99;287,15;5,042
06/01/1999;94,53;1;288,3;5,185;9,7675;1,1628;1,6558;112,88;1,2092;236,23;203,86;261,47;210,36;240,47;237,28;240,67;553,5;223,75;8,79;117,5;149,95;11,46;12,8;287,65;5,165
07/01/1999;93,72;1;291,35;5,245;9,855;1,1713;1,6498;111,31;1,2097;237,23;206,2;261,26;210,73;239,73;236,14;247,49;544,75;219,75;8,8;118,65;150,71;11,53;13,09;289,95;5,24
08/01/1999;94,35;1;291,35;5,295;9,825;1,1585;1,6405;110,85;1,21;236,54;203,99;261,93;212,14;238,52;236,14;242,57;550;221,75;8,71;119,65;151,5;11,73;13,07;290,9;5,288
11/01/1999;94,66;1;292,9;5,365;9,96;1,1494;1,6303;108,89;1,2106;238,42;207,41;262,43;212,75;234,44;236,29;248,97;542,25;219,75;8,75;119,95;152,64;12,04;13,44;291,15;5,355
12/01/1999;94,79;1;288,55;5,23;10,189;1,1561;1,6333;112,59;1,211;239,49;207,98;263,91;213,75;235,3;239,23;251,1;535;217,25;8,67;117,15;152,46;11,5;12,89;289,8;5,245
13/01/1999;94,25;1;286,75;5,2;10,6;1,1669;1,6505;113,36;1,32;240,36;210,61;263,25;212,38;234,91;238,45;257,99;530,5;215,25;8,7;120,3;156,65;11,06;12,31;285,45;5,19
14/01/1999;94,03;1;286,55;5,15;10,595;1,1691;1,6564;113,58;1,3189;241,97;212,74;264,37;212,28;235,48;238,57;264,91;532,25;215,5;8,55;118,3;163,03;11,18;12,15;285,65;5,175
15/01/1999;94,72;1;287,05;5,135;10,225;1,1555;1,6502;114,15;1,43;240,93;211,71;263,34;212,6;233,08;237,84;259,67;530,75;215,5;8,42;115,55;172,16;10,79;12,11;285,95;5,13
18/01/1999;94,67;1;286,95;5,13;10,225;1,1613;1,6521;114,23;1,58;240,93;211,71;263,34;212,6;233,08;237,84;259,67;530,75;215,5;8,42;115,55;171,29;10,71;12,11;286,75;5,13
19/01/1999;94,52;1;286,85;5,14;10,2;1,1595;1,6561;113,47;1,56;240,58;210,02;264,16;214,67;233,08;237,37;258,79;525,75;213,75;7,69;106,55;166,63;10,81;12,08;286,5;5,133
20/01/1999;94,72;1;287,35;5,165;10,205;1,1565;1,6463;113,09;1,575;240,82;210,57;264,12;214,89;233,36;237,7;258,79;529;215;7,52;106,55;168,85;10,51;11,81;286;5,163
21/01/1999;94,5;1;287,65;5,125;10,31;1,1602;1,6526;113,83;1,7;241,09;211,17;264,11;216,02;233,77;237,8;258,8;530,5;216;7,47;106;181,07;10,98;12,46;287,75;5,123
22/01/1999;94,66;1;286,45;5,115;10,2;1,1588;1,6535;114,57;1,715;238,57;207,12;262,95;214,29;224,65;237,16;251,67;525,75;216,25;7,1;105,5;180,67;11,1;12,69;287;5,095
25/01/1999;94,73;1;287,85;5,185;10,2325;1,1535;1,6577;113,86;1,78;238,29;206,8;262,72;214,68;223,77;235,96;252,3;517,5;215,5;6,97;105,8;180,67;10,85;12,44;287,7;5,182
26/01/1999;94,72;1;286,15;5,115;10,1725;1,1561;1,6592;113,87;1,83;237,92;205,92;262,8;214,96;223,37;236,19;250,57;514;215,75;6,73;106,85;192,44;10,64;12,06;287,1;5,115
27/01/1999;95,68;1;283;5,095;10,175;1,1445;1,6479;115,64;1,91;236,94;204,57;262,16;214,78;221,12;236,88;246,36;513;215,5;6,65;103,8;191,75;10,88;12,32;283,8;5,103
28/01/1999;95,79;1;284,25;5,235;10,19;1,142;1,6494;116,33;1,94;236,32;204,45;261,11;214,71;214,25;239,05;241,82;510,25;216;6,92;103,4;190,17;11;12,45;283,55;5,245
29/01/1999;96,08;1;286,15;5,245;10,1675;1,1362;1,6449;116,33;2,05;234,51;201,26;260,55;214,61;210,03;238,99;237,48;506,75;214,5;7,11;103,9;196,74;11,35;12,75;285,4;5,235
01/02/1999;96,23;1;288,85;5,32;10,09;1,1309;1,6421;114,95;1,94;234,62;199,52;262,33;217,98;205,96;238,88;235,7;508,5;215,75;6,76;105,55;191,85;10,88;12,37;286,9;5,308
02/02/1999;95,71;1;288,45;5,465;10,065;1,1351;1,6404;111,98;1,75;234,86;200,24;262,14;218,63;207,28;237,42;236,91;513,25;217,5;6,92;106,45;181,86;10,85;12,3;288,55;5,468
03/02/1999;96,03;1;287,55;5,535;10,115;1,1314;1,6365;112,99;1,79;234,06;197,86;262,8;219,9;204,79;237,65;233,47;507,5;215,75;6,81;105,5;176,89;10,89;12,38;286,85;5,543
04/02/1999;95,68;1;289,45;5,765;10,08;1,134;1,6448;112,07;1,8;234,02;198,03;262,56;219,72;204,96;236,45;233,31;508,75;217,25;6,69;103,9;175,42;10,57;12,02;287,25;5,76
05/02/1999;96,22;1;288,55;5,665;10,07;1,1266;1,6319;113,13;1,83;235,65;200,24;263,63;221,91;203,17;236,66;240,07;513,75;218,5;6,71;104,4;179,48;10,41;11,8;289,4;5,642
08/02/1999;96,01;1;289,15;5,61;10,07;1,1324;1,6393;114,55;1,91;235,66;200,5;263,41;222,75;202,83;234,51;241,75;508;218;6,84;104;184,31;10,16;11,67;288,85;5,622
09/02/1999;96,28;1;287,4;5,51;10,0705;1,1315;1,6379;114,08;1,905;234,62;199,46;262,4;222,93;201,92;232,45;240,42;499;216,75;6,83;103;187,24;10,09;11,68;287;5,505
10/02/1999;95,96;1;287,25;5,465;10,04;1,1326;1,6265;114,36;1,88;235,67;198,97;264,83;228,23;201,02;232,6;238,8;499,25;220,25;6,89;103,5;187,43;10,17;11,75;288,2;5,488
11/02/1999;96,68;1;287,7;5,565;9,9815;1,1224;1,6226;114,63;1,9;232,56;196,96;260,77;223;198,05;231,36;234,04;495,25;216;6,67;106,75;190,8;10,1;11,85;287,3;5,565
12/02/1999;96,31;1;289,55;5,665;9,975;1,1308;1,6349;114,25;1,895;231,88;195,45;260,87;223,82;197,24;231,74;232,27;492,25;215;6,75;105,9;191,44;10,43;11,88;289,15;5,662
15/02/1999;96,79;1;289,5;5,745;9,922;1,1224;1,6264;115,72;1,9;231,88;195,45;260,87;223,82;197,24;231,74;232,27;492,25;215;6,75;105,9;191,44;10,37;11,88;289,2;5,662
16/02/1999;97,21;1;285,05;5,435;9,9053;1,121;1,6344;118,57;1,89;230,52;194,79;258,89;220,67;197,44;231,58;229,77;487,75;214;6,63;100,95;191,44;10,05;11,37;285,3;5,445
17/02/1999;97,06;1;285,05;5,415;9,8845;1,1248;1,6358;118,83;1,91;230,97;195,49;259,1;222,62;194,53;232;230,14;486,25;213,5;6,65;102,55;185,45;10,13;11,53;285,75;5,408
18/02/1999;97,32;1;286,2;5,555;9,8875;1,1195;1,6353;119,67;1,91;230,95;195,8;258,77;222,74;193,08;232;231,14;482;215;6,68;103,35;187,91;10,61;12,04;285,7;5,48
19/02/1999;98,27;1;288,25;5,64;9,955;1,1069;1,622;121,3;1,93;230,85;196,42;258,03;223,69;189,63;231,79;228,5;478,25;215;6,75;103,25;190,05;10,4;11,76;286,35;5,6
22/02/1999;98,52;1;287,05;5,505;9,91;1,1022;1,626;121,28;1,96;229,8;196,46;256,01;219,41;189,58;231,84;229,53;474;214;6,81;102,8;195,2;10,58;11,96;287,2;5,46
23/02/1999;98,85;1;287,45;5,505;9,945;1,1007;1,6143;120,8;2,005;229,81;197,31;255,25;218,79;188,18;231,66;228,54;474;215;6,79;105,9;201,26;10,94;11,96;286,7;5,46
24/02/1999;99,11;1;287,8;5,415;9,9225;1,1007;1,5976;121,45;2,04;227,3;193,92;253,59;219,56;180,78;232,69;221,6;457,5;208,75;6,73;106;199,21;11,08;12,61;287,4;5,373
25/02/1999;98,57;1;287,85;5,585;9,9855;1,1035;1,6019;119,84;2,045;224,92;188,52;254,02;218,61;172,34;233,64;214,14;454,5;206,75;6,87;103,35;195,64;11,1;12,68;286,45;5,549
26/02/1999;98,71;1;287,05;5,645;9,9855;1,1029;1,6025;119,2;2,035;224,66;188,14;253,89;219,56;171,44;232,74;214;449,75;204,5;6,34;102,7;193,81;10,88;12,27;287,05;5,635
01/03/1999;99,56;1;286,4;5,555;9,9285;1,0892;1,6083;119,7;2,14;224,47;188,4;253,28;219,06;170,46;233,57;211,61;454,5;206,25;6,02;102,85;196,61;10,73;12,24;286,7;5,528
02/03/1999;99,37;1;286,75;5,335;9,95;1,0942;1,6166;120,11;2,15;223,48;187,47;252,26;218,3;168,41;234,32;206,26;462,5;210,25;5,97;103,4;200,74;11;12,51;288,25;5,331
03/03/1999;99,76;1;286,55;5,265;9,96;1,0875;1,6128;121,77;2,15;223,87;187,23;253,22;219,83;168,02;234,4;207,64;458,5;209;5,85;100;196,11;11,25;12,93;285,95;5,256
04/03/1999;100,48;1;288,15;5,275;9,9155;1,0799;1,6094;123,44;2,065;223,81;187,18;253,15;219,27;166,91;234,92;207,64;459,5;210,5;5,5;101,7;198,52;11,53;13,35;287,7;5,284
05/03/1999;100,24;1;288,45;5,215;9,8625;1,0823;1,6056;122,73;1,975;224,24;187,4;253,76;219,77;166,42;236,31;208,79;455,75;209;5,72;105,25;197,38;11,56;13,3;287,9;5,213
08/03/1999;99,75;1;291,6;5,29;9,888;1,0888;1,6095;121,8;1,955;225,29;189,99;253,36;219,68;167,96;235,6;210,75;462,75;214;5,72;103,1;192,85;11,76;13,63;289,5;5,298
09/03/1999;99,64;1;291,85;5,26;9,8305;1,0881;1,6176;121,17;1,88;225,36;190,63;252,91;219,08;169,23;235,06;210,55;464,5;215,25;5,81;104,4;191,16;11,56;13,85;292,95;5,25
10/03/1999;99,01;1;292,75;5,285;9,775;1,0943;1,6256;119,79;1,865;225,13;189,95;253,09;219,01;168,57;235,2;210,22;469,5;217,75;6,04;104,5;188,43;12,46;14,69;291,8;5,278
11/03/1999;98,46;1;294,45;5,355;9,755;1,1042;1,6363;119,19;1,91;225,58;190,44;253,5;219,22;168,22;236,15;210,25;468;217,5;5,91;105,6;188,59;12,18;14,31;294;5,348
12/03/1999;99,13;1;292,35;5,325;9,725;1,0905;1,632;118,7;1,9125;224,22;188,52;252,69;218,29;167,7;234,97;207,58;468,5;215,75;5,9;104,25;188,71;12,56;14,49;292,5;5,32
15/03/1999;98,89;1;286,9;5,12;9,675;1,0932;1,6212;117,95;1,86;224,78;189,61;252,74;218,86;171,27;234,76;210,6;464,5;213,75;5,86;102,9;185,29;12,56;14,45;289,7;5,113
16/03/1999;98,56;1;283,45;5,055;9,672;1,0996;1,629;117,52;1,8675;224,95;190,11;252,61;218,69;170,32;234,98;209,95;477,25;217,25;5,82;105,05;187,03;12,67;14,46;283;5,058
17/03/1999;98,62;1;283,95;5,05;9,6625;1,1002;1,6303;118,28;1,88;225,83;189,01;255,31;218,18;175,88;235,12;216,07;476,25;220;5,79;106,9;189,23;13,27;15,05;284,7;5,052
18/03/1999;98,57;1;282,95;5,025;9,67;1,0972;1,6288;117,47;1,8475;225,83;189,06;255,25;218,41;175,53;234,65;217,4;475,75;217,75;5,72;102,55;184,18;13,37;15;283,7;5,02
19/03/1999;99,05;1;284,25;5,065;9,69;1,0896;1,6289;117,14;1,8525;226,34;190,57;254,83;218,68;176,55;234,51;219,82;484,25;225,75;5,54;101,5;184,15;13,45;15,24;283,7;5,05
22/03/1999;98,92;1;284,65;5,115;9,7085;1,0908;1,6278;118,33;1,845;227,96;192,11;256,48;219,71;180,41;235,73;225,99;492,5;228,75;5,59;100,7;182,96;13,88;15,5;284,3;5,112
23/03/1999;98,92;1;284,55;5,12;9,677;1,0893;1,6379;118,16;1,85;229,26;192,94;258,2;222,87;180,57;236,65;228,47;493,25;228,5;5,6;100,95;181,04;13,73;15,5;284,1;5,113
24/03/1999;99,06;1;283,8;5,085;9,6755;1,0871;1,6345;118,09;1,84;228,26;191,48;257,64;222,18;177,31;236,33;229,27;487,75;228;5,47;101,9;182,41;13,68;15,34;284,25;5,078
25/03/1999;99,48;1;283,3;5,125;9,6385;1,0839;1,6234;118,21;1,7875;229,94;193,28;259,17;227,26;177,98;236,82;228,11;499;229,75;5,56;104,2;179,7;13,94;15,67;283,4;5,11
26/03/1999;100,19;1;279,75;5,095;9,585;1,08;1,624;120,3;1,7725;229,37;192,1;259,18;227,53;176,55;235,66;226,16;496,75;232,25;5,7;109,2;183,46;14,41;16,17;279,8;5,1
29/03/1999;100,36;1;280,35;5,115;9,52;1,0732;1,6157;120,27;1,7525;228,22;190,61;258,39;227,33;173,57;233,57;224,95;496;232;5,74;112,8;188,81;14,58;16,44;280,15;5,115
30/03/1999;100,54;1;279,25;5,005;9,554;1,0732;1,6123;120,28;1,7425;227,76;190,29;257,81;224,22;175,82;233,71;226,35;501,5;232;5,82;112,1;188,16;14,81;16,8;279,6;5,003
31/03/1999;100,1;1;280,05;4,975;9,5619;1,0762;1,6112;118,9;1,7175;225,71;187,15;256,83;219,77;175,85;234,05;227,24;483,75;225,5;5,91;109,7;183,82;15,24;16,76;279,45;4,97
01/04/1999;100,09;1;280,45;5,035;9,52;1,0795;1,6024;120,77;1,725;225,3;186,31;256,84;220,04;174,52;234,28;228,01;483,25;222;5,59;110,05;183,82;14,72;16,64;280,55;5,028
02/04/1999;100,2;1;279,85;5,035;9,5205;1,0786;1,6039;120,52;1,725;225,3;186,31;256,84;220,04;174,52;234,28;228,01;483,25;222;5,59;110,05;183,82;14,72;16,64;280,55;5,028
05/04/1999;100,74;1;278,45;4,915;9,465;1,0712;1,6;121,78;1,7375;225,21;186,94;256,06;217,61;173,35;234,46;233,23;482;218,75;5,62;107,3;180,07;14,72;16,95;280,55;4,918
06/04/1999;99,91;1;279,95;4,975;9,487;1,083;1,5915;120,58;1,7325;224,69;186,11;255,85;216,75;172,81;234,98;233,23;477,75;216,25;5,63;106,4;179,81;14,93;16,81;278,5;4,948
07/04/1999;100,35;1;280,55;4,975;9,47;1,0775;1,5962;121,38;1,7325;225,29;187,9;255,3;217,15;174,15;235,31;232,14;480;217,75;5,5;102,6;176,63;14,35;16,03;280,15;4,96
08/04/1999;100,44;1;280,65;4,92;9,487;1,0742;1,6062;121,17;1,715;224,7;186,35;255,64;217,64;173,63;236,29;230,85;477,25;216,5;5,44;97,7;171,11;14,21;15,83;281;4,885
09/04/1999;100,06;1;281,55;4,955;9,52;1,0797;1,6105;121;1,7075;220,37;185,19;248,44;217,35;171,59;235,78;230,95;480,5;217,75;5,43;98,95;170,92;14,86;16,57;280,6;4,93
12/04/1999;99,8;1;282,85;4,905;9,545;1,0804;1,612;120,37;1,69;221,48;187,02;248,87;218,34;177,42;235,26;229,68;479,75;214,25;5,25;97,5;169,12;14,81;16,4;283,2;4,895
13/04/1999;100,06;1;283,35;4,925;9,523;1,0782;1,6168;119,78;1,6625;222,73;188,74;249,65;220,45;178,27;234,83;232,11;485,25;216;5,14;97,55;165,27;15,2;16,72;283,45;4,905
14/04/1999;99,82;1;281,45;4,885;9,5125;1,0802;1,6113;118,75;1,6725;223,15;189,73;249,54;220,15;179,18;234,88;231,23;489,25;217,5;5,1;98,9;165,47;14,92;16,47;283,4;4,86
15/04/1999;100,34;1;284;5,025;9,535;1,0713;1,6087;119,15;1,6575;227,02;189,76;250,25;221,13;180,47;234,49;231,51;489,5;219,75;5,07;98,45;166,03;15,2;16,87;283,65;5,01
16/04/1999;100,08;1;284,25;5,055;9,49;1,0705;1,614;117,84;1,6725;223,33;188,21;251,28;224,43;179,32;232,83;231,48;486,75;218;5,13;99,5;166,23;15,69;17,33;284,2;5,04
19/04/1999;100,43;1;284,85;5,165;9,39;1,066;1,6111;117,6;1,6775;223,4;188,33;251,3;224,99;177,01;233,09;233,83;488;220,5;5,1;102,1;173,94;15,92;17,8;284,2;5,15
20/04/1999;100,81;1;284,45;5,145;9,395;1,0626;1,6093;118,95;1,7275;224,25;190,28;251,13;224,99;179,06;233,6;234,15;495,5;224;5,14;100;172,94;15,7;17,78;284,35;5,125
21/04/1999;101,17;1;283,85;5,185;9,37;1,0584;1,6056;119,85;1,7275;224,99;190,2;252,61;229,17;178,17;233,51;232,77;493,75;224;5,05;99,4;172,94;15,89;17,92;283,25;5,155
22/04/1999;100,91;1;283,55;5,205;9,34;1,0646;1,6169;119,53;1,6975;223,69;188,09;252,07;229,97;175,08;233,07;229,96;483;219,5;4,78;96,95;169,01;16,13;18,18;283,4;5,167
23/04/1999;100,87;1;283,55;5,165;9,291;1,0599;1,6108;119,13;1,69;222,76;187,94;250,44;225,05;174,9;234,81;229,93;485,25;220,25;4,82;97,5;167,08;15,89;17,94;283,3;5,145
26/04/1999;101,02;1;281,25;5,125;9,3125;1,059;1,6117;119,25;1,71;222,53;188;249,95;224,25;173,02;234,78;230,48;481;216,25;4,8;99,25;169,99;15,7;17,66;281,5;5,1
27/04/1999;100,63;1;282;5,195;9,323;1,0662;1,6171;120,29;1,7075;222,78;188,4;250,05;225,46;172,43;235,48;231,42;478;215,25;4,72;100,2;174,35;15,8;17,81;281,05;5,183
28/04/1999;100,79;1;282,95;5,275;9,286;1,0621;1,6132;119,1;1,68;222,16;186,6;250,55;225,8;170,89;236,78;233,15;479,5;214,75;4,58;100,4;172,62;16,4;18,45;283;5,253
29/04/1999;100,94;1;286,05;5,405;9,285;1,0608;1,609;119,18;1,67;222,54;187,41;250,52;225,86;169,25;237,97;234,48;473,5;213,25;4,9;104;174,79;16,45;18,53;283;5,39
30/04/1999;101;1;286,55;5,415;9,2889;1,057;1,6095;119,48;1,665;223,37;189,31;250,35;225,94;169,85;237,34;235,63;476,5;214,75;5,34;103,8;174,38;16,57;18,66;286,6;5,407
03/05/1999;101,11;1;286,35;5,425;9,2715;1,0567;1,6092;120,31;1,674;223,68;190,87;249,52;225,94;171,38;236,61;236,13;479;216,75;4,5;102,55;172,54;16,57;18,85;286,6;5,359
04/05/1999;100,68;1;285,5;5,32;9,2795;1,063;1,6287;120,82;1,684;224,29;191,29;250,28;225,68;171,7;238,44;235,5;478,5;218,75;4,61;101,5;172,85;16,93;18,92;285,3;5,298
05/05/1999;99,91;1;287,25;5,395;9,32;1,0762;1,6364;120,47;1,683;223,85;190,93;249,77;227,62;170,15;237,23;232,25;476,25;218,5;4,82;103,5;174,49;17,05;18,98;286;5,365
06/05/1999;99,45;1;289,55;5,39;9,335;1,0792;1,6396;120,58;1,673;222,71;189,54;248,88;228,31;167,94;236,82;227,78;475;216,75;4,77;102,9;173,96;16,56;18,32;287,95;5,352
07/05/1999;99,99;1;282,75;5,445;9,33;1,0757;1,6295;120,81;1,66;225,06;185,21;249,46;228,17;169,11;238,04;228,68;469,25;215,75;4,7;102,35;173,95;16,41;18,22;282,4;5,409
10/05/1999;99,73;1;278,75;5,455;9,295;1,0782;1,6255;120,55;1,647;223,63;190,89;249,4;228,31;168,03;237,02;232,69;471,25;218,5;4,88;105;175,22;16,45;18,5;278;5,394
11/05/1999;100,24;1;278,25;5,415;9,275;1,0713;1,6232;120,95;1,655;224,42;192,04;249,86;228,23;168,28;236,66;234,88;469,25;219,5;4,82;107,2;179,61;15,96;18,06;279,45;5,384
12/05/1999;100,7;1;277,35;5,385;9,32;1,0646;1,6174;120,94;1,656;224,8;192,41;250,22;228,32;169,95;234,23;236,35;468;220,5;4,82;106,15;178,32;15,6;17,57;277,55;5,356
13/05/1999;100,7;1;277,75;5,455;9,285;1,0656;1,621;121,78;1,653;225,58;191,82;252,24;228,25;174,31;234,67;241,04;462;221,5;4,76;103,65;175,78;16,1;18,03;277,85;5,543
14/05/1999;100,93;1;275,95;5,395;9,29;1,0659;1,6189;122,84;1,655;226,23;192,32;253;229,68;178,68;234,58;241,24;461,75;221,25;4,9;107,35;179,91;16,21;18,04;276;5,364
17/05/1999;100,86;1;274,5;5,405;9,37;1,0672;1,6175;123,57;1,667;226,39;192,58;253,08;229,64;178,27;234,87;241,08;463;222,5;4,63;108,5;180,8;15,81;17,94;276,1;5,364
18/05/1999;100,72;1;273,95;5,325;9,297;1,0674;1,621;123,32;1,665;226,11;192,31;252,8;229,68;179,11;234,38;240,45;470,5;217,75;4,62;109,9;189,74;15,14;17,11;275,05;5,314
19/05/1999;101,09;1;272,95;5,3;9,32;1,0663;1,6167;124,3;1,675;225,61;192,31;251,85;227,53;179,32;234,66;239,76;468,25;214,75;4,72;123;200,48;15,02;16,88;272,5;5,261
20/05/1999;101,34;1;274,45;5,33;9,337;1,0623;1,6073;124,33;1,6855;224,8;191,98;250,62;226,83;178,95;234,58;239,11;468;219,25;4,85;120;199,7;15,23;17,03;274;5,285
21/05/1999;101,64;1;272,95;5,235;9,375;1,0585;1,6011;124;1,703;224,72;192,64;249,87;225,73;181,45;234,3;238,58;461,75;218,5;4,89;119,1;197,89;15,58;17,41;273,3;5,183
24/05/1999;101,4;1;272,65;5,055;9,3925;1,0607;1,5987;123,2;1,725;222,93;190,97;248;225,1;180,88;229,43;237,15;455;211,75;4,82;119,4;197,63;15,28;17,06;272,2;5,03
25/05/1999;101,38;1;270,55;5,07;9,534;1,0624;1,6047;122,25;1,737;222,81;190,42;248,27;225,11;181,38;230,64;235,81;459,75;214,75;4,78;119,35;200,41;15,43;17,14;271,7;5,038
26/05/1999;102,24;1;269,25;5,09;9,6625;1,0443;1,594;122,38;1,701;224,34;193,02;248,27;226,73;186,26;230,64;237,53;455,5;214,75;4,79;124,9;208,05;15,47;17,35;269,5;5,035
27/05/1999;102,08;1;270,5;4,96;9,78;1,0423;1,5979;120,15;1,721;224,54;193,59;248,67;224,13;188,88;230,64;239,32;457,25;216,5;4,77;123,05;209,3;15,36;17,17;268,95;4,94
28/05/1999;102,51;1;270,45;4,905;9,69;1,0429;1,6023;121,56;1,722;224,49;194,94;247,4;221,15;191,55;230,64;238,88;461,75;219,5;5;121,6;205,72;15,2;16,84;268,6;4,895
